movieId,imdbid,budget,id_global,original_title,popularity,runtime,vote_average,vote_count,gender_id,gender_name,tmdbId,avg_rating
2327,0100740,3500000,20701,Tales from the Darkside: The Movie,5.732016,93.0,5.8,92,35,Comedy,20701,3.9
2327,0100740,3500000,20701,Tales from the Darkside: The Movie,5.732016,93.0,5.8,92,14,Fantasy,20701,3.9
2327,0100740,3500000,20701,Tales from the Darkside: The Movie,5.732016,93.0,5.8,92,27,Horror,20701,3.9
2328,0120877,20000000,9945,Vampires,13.318722,108.0,5.8,262,28,Action,9945,3.5
2328,0120877,20000000,9945,Vampires,13.318722,108.0,5.8,262,18,Drama,9945,3.5
2328,0120877,20000000,9945,Vampires,13.318722,108.0,5.8,262,14,Fantasy,9945,3.5
2328,0120877,20000000,9945,Vampires,13.318722,108.0,5.8,262,27,Horror,9945,3.5
2328,0120877,20000000,9945,Vampires,13.318722,108.0,5.8,262,53,Thriller,9945,3.5
2329,0120586,20000000,73,American History X,18.157166,119.0,8.2,3120,18,Drama,73,4.0233644859813085
2330,0116481,0,18603,Hands on a Hard Body: The Documentary,0.495079,98.0,8.7,6,99,Documentary,18603,4.666666666666667
2331,0120722,12000000,46889,Living Out Loud,1.575026,100.0,5.4,12,35,Comedy,46889,3.7777777777777777
2331,0120722,12000000,46889,Living Out Loud,1.575026,100.0,5.4,12,18,Drama,46889,3.7777777777777777
2331,0120722,12000000,46889,Living Out Loud,1.575026,100.0,5.4,12,10749,Romance,46889,3.7777777777777777
2333,0120684,10000000,3033,Gods and Monsters,null,6.788021,105.0,null,18,Drama,3033,3.608695652173913
2334,0133952,70000000,9882,The Siege,9.019114,116.0,6.1,361,18,Drama,9882,3.34375
2334,0133952,70000000,9882,The Siege,9.019114,116.0,6.1,361,28,Action,9882,3.34375
2334,0133952,70000000,9882,The Siege,9.019114,116.0,6.1,361,53,Thriller,9882,3.34375
2334,0133952,70000000,9882,The Siege,9.019114,116.0,6.1,361,80,Crime,9882,3.34375
2335,0120484,23000000,10663,The Waterboy,9.461823,90.0,5.9,521,35,Comedy,10663,3.3076923076923075
2336,0127536,30000000,4518,Elizabeth,7.566321,124.0,7.2,346,18,Drama,4518,3.7291666666666665
2336,0127536,30000000,4518,Elizabeth,7.566321,124.0,7.2,346,36,History,4518,3.7291666666666665
2337,0120879,0,1808,Velvet Goldmine,16.5293,119.0,6.9,119,18,Drama,1808,3.5833333333333335
2337,0120879,0,1808,Velvet Goldmine,16.5293,119.0,6.9,119,10402,Music,1808,3.5833333333333335
2338,0130018,65000000,3600,I Still Know What You Did Last Summer,11.023042,100.0,5.1,381,27,Horror,3600,2.5
2338,0130018,65000000,3600,I Still Know What You Did Last Summer,11.023042,100.0,5.1,381,9648,Mystery,3600,2.5
2338,0130018,65000000,3600,I Still Know What You Did Last Summer,11.023042,100.0,5.1,381,53,Thriller,3600,2.5
2339,0155753,30000000,17037,I'll Be Home for Christmas,3.366048,86.0,5.2,65,35,Comedy,17037,3.0
2339,0155753,30000000,17037,I'll Be Home for Christmas,3.366048,86.0,5.2,65,10751,Family,17037,3.0
2340,0119643,90000000,297,Meet Joe Black,null,null,null,null,14,Fantasy,297,2.9347826086956523
2340,0119643,90000000,297,Meet Joe Black,null,null,null,null,18,Drama,297,2.9347826086956523
2340,0119643,90000000,297,Meet Joe Black,null,null,null,null,9648,Mystery,297,2.9347826086956523
2342,0116488,0,21589,Hard Core Logo,0.88051,92.0,6.4,8,18,Drama,21589,3.0
2342,0116488,0,21589,Hard Core Logo,0.88051,92.0,6.4,8,35,Comedy,21589,3.0
2342,0116488,0,21589,Hard Core Logo,0.88051,92.0,6.4,8,10402,Music,21589,3.0
2344,0089941,9000000,11893,Runaway Train,15.236541,111.0,7.0,129,28,Action,11893,4.333333333333333
2344,0089941,9000000,11893,Runaway Train,15.236541,111.0,7.0,129,53,Thriller,11893,4.333333333333333
2345,0090934,0,123056,Desert Bloom,1.229428,105.0,4.9,8,18,Drama,123056,3.75
2345,0090934,0,123056,Desert Bloom,1.229428,105.0,4.9,8,10751,Family,123056,3.75
2346,0073747,0,12223,The Stepford Wives,3.94547,117.0,6.7,79,27,Horror,12223,3.0714285714285716
2346,0073747,0,12223,The Stepford Wives,3.94547,117.0,6.7,79,9648,Mystery,12223,3.0714285714285716
2346,0073747,0,12223,The Stepford Wives,3.94547,117.0,6.7,79,878,Science Fiction,12223,3.0714285714285716
2347,0087932,0,32081,The Pope of Greenwich Village,4.652503,121.0,6.4,40,18,Drama,32081,3.3333333333333335
2347,0087932,0,32081,The Pope of Greenwich Village,4.652503,121.0,6.4,40,28,Action,32081,3.3333333333333335
2347,0087932,0,32081,The Pope of Greenwich Village,4.652503,121.0,6.4,40,35,Comedy,32081,3.3333333333333335
2347,0087932,0,32081,The Pope of Greenwich Village,4.652503,121.0,6.4,40,80,Crime,32081,3.3333333333333335
2348,0091954,4000000,14924,Sid & Nancy,5.681582,111.0,7.0,106,18,Drama,14924,3.4545454545454546
2348,0091954,4000000,14924,Sid & Nancy,5.681582,111.0,7.0,106,10402,Music,14924,3.4545454545454546
2348,0091954,4000000,14924,Sid & Nancy,5.681582,111.0,7.0,106,10749,Romance,14924,3.4545454545454546
2349,0091538,0,10002,Mona Lisa,3.095584,104.0,6.7,62,18,Drama,10002,3.772727272727273
2349,0091538,0,10002,Mona Lisa,3.095584,104.0,6.7,62,80,Crime,10002,3.772727272727273
2349,0091538,0,10002,Mona Lisa,3.095584,104.0,6.7,62,10749,Romance,10002,3.772727272727273
2350,0099750,0,41817,Heart Condition,5.531486,100.0,5.1,25,14,Fantasy,41817,3.0
2350,0099750,0,41817,Heart Condition,5.531486,100.0,5.1,25,35,Comedy,41817,3.0
2350,0099750,0,41817,Heart Condition,5.531486,100.0,5.1,25,878,Science Fiction,41817,3.0
2351,0050783,0,19426,Le notti di Cabiria,6.587353,110.0,7.9,122,18,Drama,19426,3.857142857142857
2352,0085244,0,12560,The Big Chill,11.620392,105.0,6.8,124,35,Comedy,12560,3.7777777777777777
2352,0085244,0,12560,The Big Chill,11.620392,105.0,6.8,124,18,Drama,12560,3.7777777777777777
2353,0120660,90000000,9798,Enemy of the State,12.978751,132.0,6.7,1266,28,Action,9798,3.4776119402985075
2353,0120660,90000000,9798,Enemy of the State,12.978751,132.0,6.7,1266,18,Drama,9798,3.4776119402985075
2353,0120660,90000000,9798,Enemy of the State,12.978751,132.0,6.7,1266,53,Thriller,9798,3.4776119402985075
2354,0134067,30000000,14444,The Rugrats Movie,5.154373,79.0,5.8,149,16,Animation,14444,2.5
2354,0134067,30000000,14444,The Rugrats Movie,5.154373,79.0,5.8,149,10751,Family,14444,2.5
2355,0120623,120000000,9487,A Bug's Life,null,3.63258859E8,null,6,12,Adventure,9487,3.6095238095238096
2355,0120623,120000000,9487,A Bug's Life,null,3.63258859E8,null,6,16,Animation,9487,3.6095238095238096
2355,0120623,120000000,9487,A Bug's Life,null,3.63258859E8,null,6,35,Comedy,9487,3.6095238095238096
2355,0120623,120000000,9487,A Bug's Life,null,3.63258859E8,null,6,10751,Family,9487,3.6095238095238096
2356,0120533,0,9466,Celebrity,5.704352,113.0,6.0,113,18,Drama,9466,3.15
2356,0120533,0,9466,Celebrity,5.704352,113.0,6.0,113,35,Comedy,9466,3.15
2357,0140888,2900000,666,Central do Brasil,4.919716,113.0,7.6,132,18,Drama,666,4.318181818181818
2359,0166396,0,10162,Waking Ned,4.502687,91.0,7.4,58,35,Comedy,10162,4.133333333333334
2359,0166396,0,10162,Waking Ned,4.502687,91.0,7.4,58,10749,Romance,10162,4.133333333333334
2360,0154420,1300000,309,Festen,6.064954,105.0,7.7,213,18,Drama,309,3.3636363636363638
2361,0069089,12000,692,Pink Flamingos,5.738871,93.0,6.2,111,27,Horror,692,3.8125
2361,0069089,12000,692,Pink Flamingos,5.738871,93.0,6.2,111,35,Comedy,692,3.8125
2361,0069089,12000,692,Pink Flamingos,5.738871,93.0,6.2,111,80,Crime,692,3.8125
2362,0045826,0,24018,Glen or Glenda,1.750815,71.0,4.6,32,35,Comedy,24018,2.75
2362,0045826,0,24018,Glen or Glenda,1.750815,71.0,4.6,32,18,Drama,24018,2.75
2363,0047034,1000000,1678,ゴジラ,13.153272,96.0,6.9,194,53,Thriller,1678,3.8636363636363638
2363,0047034,1000000,1678,ゴジラ,13.153272,96.0,6.9,194,27,Horror,1678,3.8636363636363638
2363,0047034,1000000,1678,ゴジラ,13.153272,96.0,6.9,194,878,Science Fiction,1678,3.8636363636363638
2364,0087344,2000000,39256,Godzilla 1985,null,null,null,null,28,Action,39256,2.75
2364,0087344,2000000,39256,Godzilla 1985,null,null,null,null,18,Drama,39256,2.75
2364,0087344,2000000,39256,Godzilla 1985,null,null,null,null,27,Horror,39256,2.75
2364,0087344,2000000,39256,Godzilla 1985,null,null,null,null,878,Science Fiction,39256,2.75
2364,0087344,2000000,39256,Godzilla 1985,null,null,null,null,53,Thriller,39256,2.75
2365,0056142,0,1680,Kingu Kongu tai Gojira,2.894775,98.0,6.0,48,28,Action,1680,2.8
2365,0056142,0,1680,Kingu Kongu tai Gojira,2.894775,98.0,6.0,48,12,Adventure,1680,2.8
2365,0056142,0,1680,Kingu Kongu tai Gojira,2.894775,98.0,6.0,48,878,Science Fiction,1680,2.8
2366,0024216,672000,244,King Kong,8.73274,100.0,7.7,346,28,Action,244,3.9347826086956523
2366,0024216,672000,244,King Kong,8.73274,100.0,7.7,346,12,Adventure,244,3.9347826086956523
2366,0024216,672000,244,King Kong,8.73274,100.0,7.7,346,18,Drama,244,3.9347826086956523
2366,0024216,672000,244,King Kong,8.73274,100.0,7.7,346,27,Horror,244,3.9347826086956523
2367,0074751,23000000,10730,King Kong,5.810716,134.0,5.9,179,12,Adventure,10730,2.727272727272727
2367,0074751,23000000,10730,King Kong,5.810716,134.0,5.9,179,18,Drama,10730,2.727272727272727
2368,0091344,10000000,31947,King Kong Lives,2.663294,105.0,4.6,29,28,Action,31947,2.6666666666666665
2368,0091344,10000000,31947,King Kong Lives,2.663294,105.0,4.6,29,27,Horror,31947,2.6666666666666665
2369,0089017,5000000,8130,Desperately Seeking Susan,null,null,null,null,35,Comedy,8130,2.9714285714285715
2370,0089087,0,11532,The Emerald Forest,null,2.4467E7,null,7,28,Action,11532,3.3333333333333335
2370,0089087,0,11532,The Emerald Forest,null,2.4467E7,null,7,12,Adventure,11532,3.3333333333333335
2370,0089087,0,11532,The Emerald Forest,null,2.4467E7,null,7,18,Drama,11532,3.3333333333333335
2371,0089155,8000000,9749,Fletch,null,null,null,null,35,Comedy,9749,3.375
2371,0089155,8000000,9749,Fletch,null,null,null,null,80,Crime,9749,3.375
2371,0089155,8000000,9749,Fletch,null,null,null,null,9648,Mystery,9749,3.375
2372,0097366,8045760,14628,Fletch Lives,10.357224,95.0,5.8,98,35,Comedy,14628,2.5
2372,0097366,8045760,14628,Fletch Lives,10.357224,95.0,5.8,98,80,Crime,14628,2.5
2372,0097366,8045760,14628,Fletch Lives,10.357224,95.0,5.8,98,9648,Mystery,14628,2.5
2373,0089893,17900000,9626,Red Sonja,10.014248,89.0,5.0,211,12,Adventure,9626,2.5833333333333335
2373,0089893,17900000,9626,Red Sonja,10.014248,89.0,5.0,211,14,Fantasy,9626,2.5833333333333335
2373,0089893,17900000,9626,Red Sonja,10.014248,89.0,5.0,211,28,Action,9626,2.5833333333333335
2374,0091159,0,13698,Gung Ho,6.853782,111.0,6.2,47,35,Comedy,13698,3.1875
2374,0091159,0,13698,Gung Ho,6.853782,111.0,6.2,47,18,Drama,13698,3.1875
2375,0091541,10000000,10466,The Money Pit,7.054864,91.0,6.2,288,35,Comedy,10466,2.7045454545454546
2375,0091541,10000000,10466,The Money Pit,7.054864,91.0,6.2,288,10749,Romance,10466,2.7045454545454546
2376,0090264,30000000,707,A View to a Kill,12.840798,131.0,6.0,515,12,Adventure,707,3.1842105263157894
2376,0090264,30000000,707,A View to a Kill,12.840798,131.0,6.0,515,28,Action,707,3.1842105263157894
2376,0090264,30000000,707,A View to a Kill,12.840798,131.0,6.0,515,53,Thriller,707,3.1842105263157894
2377,0089489,25000000,11954,Lifeforce,13.561368,116.0,6.2,136,14,Fantasy,11954,2.5
2377,0089489,25000000,11954,Lifeforce,13.561368,116.0,6.2,136,27,Horror,11954,2.5
2377,0089489,25000000,11954,Lifeforce,13.561368,116.0,6.2,136,878,Science Fiction,11954,2.5
2377,0089489,25000000,11954,Lifeforce,13.561368,116.0,6.2,136,53,Thriller,11954,2.5
2378,0087928,4500000,9336,Police Academy,8.354488,96.0,6.5,614,35,Comedy,9336,2.6363636363636362
2378,0087928,4500000,9336,Police Academy,8.354488,96.0,6.5,614,80,Crime,9336,2.6363636363636362
2379,0089822,0,10157,Police Academy 2: Their First Assignment,9.021668,87.0,5.6,349,35,Comedy,10157,2.4210526315789473
2379,0089822,0,10157,Police Academy 2: Their First Assignment,9.021668,87.0,5.6,349,80,Crime,10157,2.4210526315789473
2380,0091777,0,12118,Police Academy 3: Back in Training,7.10005,83.0,5.5,259,35,Comedy,12118,1.8333333333333333
2380,0091777,0,12118,Police Academy 3: Back in Training,7.10005,83.0,5.5,259,80,Crime,12118,1.8333333333333333
2381,0093756,0,10587,Police Academy 4: Citizens on Patrol,5.952392,88.0,4.9,261,35,Comedy,10587,1.9642857142857142
2381,0093756,0,10587,Police Academy 4: Citizens on Patrol,5.952392,88.0,4.9,261,80,Crime,10587,1.9642857142857142
2382,0095882,0,11825,Police Academy 5: Assignment Miami Beach,10.278957,90.0,4.7,195,35,Comedy,11825,1.8076923076923077
2382,0095882,0,11825,Police Academy 5: Assignment Miami Beach,10.278957,90.0,4.7,195,80,Crime,11825,1.8076923076923077
2383,0098105,0,11895,Police Academy 6: City Under Siege,5.612379,84.0,4.7,183,35,Comedy,11895,1.7083333333333333
2383,0098105,0,11895,Police Academy 6: City Under Siege,5.612379,84.0,4.7,183,80,Crime,11895,1.7083333333333333
2384,0120595,90000000,9447,Babe: Pig in the City,6.229629,92.0,5.3,312,12,Adventure,9447,3.1166666666666667
2384,0120595,90000000,9447,Babe: Pig in the City,6.229629,92.0,5.3,312,35,Comedy,9447,3.1166666666666667
2384,0120595,90000000,9447,Babe: Pig in the City,6.229629,92.0,5.3,312,18,Drama,9447,3.1166666666666667
2384,0120595,90000000,9447,Babe: Pig in the City,6.229629,92.0,5.3,312,10751,Family,9447,3.1166666666666667
2384,0120595,90000000,9447,Babe: Pig in the City,6.229629,92.0,5.3,312,14,Fantasy,9447,3.1166666666666667
2385,0119304,15000000,12257,Home Fries,2.312844,93.0,4.8,32,18,Drama,12257,2.25
2385,0119304,15000000,12257,Home Fries,2.312844,93.0,4.8,32,35,Comedy,12257,2.25
2385,0119304,15000000,12257,Home Fries,2.312844,93.0,4.8,32,10749,Romance,12257,2.25
2386,0165494,3500000,37536,Ringmaster,0.556435,90.0,3.8,13,35,Comedy,37536,3.0
2387,0124198,30000000,10029,Very Bad Things,10.432293,100.0,6.2,182,35,Comedy,10029,3.0384615384615383
2387,0124198,30000000,10029,Very Bad Things,10.432293,100.0,6.2,182,80,Crime,10029,3.0384615384615383
2387,0124198,30000000,10029,Very Bad Things,10.432293,100.0,6.2,182,53,Thriller,10029,3.0384615384615383
2388,0119248,0,27104,Hamam,1.74817,94.0,6.4,24,18,Drama,27104,4.0
2389,0155975,60000000,11252,Psycho,6.715898,105.0,4.8,233,27,Horror,11252,2.6923076923076925
2389,0155975,60000000,11252,Psycho,6.715898,105.0,4.8,233,9648,Mystery,11252,2.6923076923076925
2389,0155975,60000000,11252,Psycho,6.715898,105.0,4.8,233,53,Thriller,11252,2.6923076923076925
2390,0147004,0,8545,Little Voice,7.214017,97.0,6.6,62,35,Comedy,8545,3.409090909090909
2390,0147004,0,8545,Little Voice,7.214017,97.0,6.6,62,18,Drama,8545,3.409090909090909
2391,0120324,0,10223,A Simple Plan,5.765416,121.0,6.9,191,18,Drama,10223,3.7580645161290325
2391,0120324,0,10223,A Simple Plan,5.765416,121.0,6.9,191,80,Crime,10223,3.7580645161290325
2391,0120324,0,10223,A Simple Plan,5.765416,121.0,6.9,191,53,Thriller,10223,3.7580645161290325
2392,0141109,27000000,9745,Jack Frost,7.372419,101.0,5.5,254,35,Comedy,9745,1.85
2392,0141109,27000000,9745,Jack Frost,7.372419,101.0,5.5,254,10751,Family,9745,1.85
2392,0141109,27000000,9745,Jack Frost,7.372419,101.0,5.5,254,18,Drama,9745,1.85
2392,0141109,27000000,9745,Jack Frost,7.372419,101.0,5.5,254,14,Fantasy,9745,1.85
2393,0120844,70000000,200,Star Trek: Insurrection,null,1.18E8,null,6,878,Science Fiction,200,3.4705882352941178
2393,0120844,70000000,200,Star Trek: Insurrection,null,1.18E8,null,6,28,Action,200,3.4705882352941178
2393,0120844,70000000,200,Star Trek: Insurrection,null,1.18E8,null,6,12,Adventure,200,3.4705882352941178
2393,0120844,70000000,200,Star Trek: Insurrection,null,1.18E8,null,6,53,Thriller,200,3.4705882352941178
2394,0120794,70000000,9837,The Prince of Egypt,11.898185,99.0,6.9,847,12,Adventure,9837,3.5142857142857142
2394,0120794,70000000,9837,The Prince of Egypt,11.898185,99.0,6.9,847,16,Animation,9837,3.5142857142857142
2394,0120794,70000000,9837,The Prince of Egypt,11.898185,99.0,6.9,847,18,Drama,9837,3.5142857142857142
2394,0120794,70000000,9837,The Prince of Egypt,11.898185,99.0,6.9,847,10751,Family,9837,3.5142857142857142
2394,0120794,70000000,9837,The Prince of Egypt,11.898185,99.0,6.9,847,10402,Music,9837,3.5142857142857142
2395,0128445,9000000,11545,Rushmore,5.997054,93.0,7.5,688,35,Comedy,11545,3.963235294117647
2395,0128445,9000000,11545,Rushmore,5.997054,93.0,7.5,688,18,Drama,11545,3.963235294117647
2396,0138097,25000000,1934,Shakespeare in Love,null,null,null,null,10749,Romance,1934,3.9669421487603307
2396,0138097,25000000,1934,Shakespeare in Love,null,null,null,null,36,History,1934,3.9669421487603307
2397,0087688,0,110643,Mass Appeal,0.582317,99.0,7.5,3,18,Drama,110643,3.5
2398,0039628,0,11881,Miracle on 34th Street,5.114032,96.0,7.4,139,18,Drama,11881,3.659090909090909
2398,0039628,0,11881,Miracle on 34th Street,5.114032,96.0,7.4,139,10751,Family,11881,3.659090909090909
2399,0089961,50000000,13764,Santa Claus: The Movie,11.690532,108.0,6.1,58,10751,Family,13764,2.25
2399,0089961,50000000,13764,Santa Claus: The Movie,11.690532,108.0,6.1,58,14,Fantasy,13764,2.25
2399,0089961,50000000,13764,Santa Claus: The Movie,11.690532,108.0,6.1,58,12,Adventure,13764,2.25
2399,0089961,50000000,13764,Santa Claus: The Movie,11.690532,108.0,6.1,58,878,Science Fiction,13764,2.25
2399,0089961,50000000,13764,Santa Claus: The Movie,11.690532,108.0,6.1,58,35,Comedy,13764,2.25
2400,0098115,0,24951,Prancer,1.912324,99.0,5.7,17,18,Drama,24951,2.0
2400,0098115,0,24951,Prancer,1.912324,99.0,5.7,17,10751,Family,24951,2.0
2400,0098115,0,24951,Prancer,1.912324,99.0,5.7,17,14,Fantasy,24951,2.0
2401,0089767,0,8879,Pale Rider,9.385078,115.0,7.0,255,10749,Romance,8879,3.642857142857143
2401,0089767,0,8879,Pale Rider,9.385078,115.0,7.0,255,37,Western,8879,3.642857142857143
2402,0089880,44000000,1369,Rambo: First Blood Part II,11.924462,96.0,6.3,884,28,Action,1369,2.5357142857142856
2402,0089880,44000000,1369,Rambo: First Blood Part II,11.924462,96.0,6.3,884,12,Adventure,1369,2.5357142857142856
2402,0089880,44000000,1369,Rambo: First Blood Part II,11.924462,96.0,6.3,884,53,Thriller,1369,2.5357142857142856
2402,0089880,44000000,1369,Rambo: First Blood Part II,11.924462,96.0,6.3,884,10752,War,1369,2.5357142857142856
2403,0083944,15000000,1368,First Blood,14.778884,93.0,7.2,1523,28,Action,1368,3.4722222222222223
2403,0083944,15000000,1368,First Blood,14.778884,93.0,7.2,1523,12,Adventure,1368,3.4722222222222223
2403,0083944,15000000,1368,First Blood,14.778884,93.0,7.2,1523,53,Thriller,1368,3.4722222222222223
2403,0083944,15000000,1368,First Blood,14.778884,93.0,7.2,1523,10752,War,1368,3.4722222222222223
2404,0095956,63000000,1370,Rambo III,11.624866,102.0,5.7,703,28,Action,1370,2.230769230769231
2404,0095956,63000000,1370,Rambo III,11.624866,102.0,5.7,703,12,Adventure,1370,2.230769230769231
2404,0095956,63000000,1370,Rambo III,11.624866,102.0,5.7,703,53,Thriller,1370,2.230769230769231
2404,0095956,63000000,1370,Rambo III,11.624866,102.0,5.7,703,10752,War,1370,2.230769230769231
2405,0089370,25000000,10303,The Jewel of the Nile,10.571841,106.0,6.0,289,28,Action,10303,3.3225806451612905
2405,0089370,25000000,10303,The Jewel of the Nile,10.571841,106.0,6.0,289,12,Adventure,10303,3.3225806451612905
2405,0089370,25000000,10303,The Jewel of the Nile,10.571841,106.0,6.0,289,35,Comedy,10303,3.3225806451612905
2405,0089370,25000000,10303,The Jewel of the Nile,10.571841,106.0,6.0,289,10749,Romance,10303,3.3225806451612905
2406,0088011,10000000,9326,Romancing the Stone,6.827193,106.0,6.6,477,28,Action,9326,3.5846153846153848
2406,0088011,10000000,9326,Romancing the Stone,6.827193,106.0,6.6,477,12,Adventure,9326,3.5846153846153848
2406,0088011,10000000,9326,Romancing the Stone,6.827193,106.0,6.6,477,35,Comedy,9326,3.5846153846153848
2406,0088011,10000000,9326,Romancing the Stone,6.827193,106.0,6.6,477,10749,Romance,9326,3.5846153846153848
2407,0088933,0,10328,Cocoon,5.773277,117.0,6.5,329,35,Comedy,10328,3.2093023255813953
2407,0088933,0,10328,Cocoon,5.773277,117.0,6.5,329,18,Drama,10328,3.2093023255813953
2407,0088933,0,10328,Cocoon,5.773277,117.0,6.5,329,878,Science Fiction,10328,3.2093023255813953
2408,0094890,17500000,11285,Cocoon: The Return,12.167265,116.0,5.4,103,35,Comedy,11285,2.4375
2408,0094890,17500000,11285,Cocoon: The Return,12.167265,116.0,5.4,103,18,Drama,11285,2.4375
2408,0094890,17500000,11285,Cocoon: The Return,12.167265,116.0,5.4,103,878,Science Fiction,11285,2.4375
2409,0079817,7000000,1367,Rocky II,11.789813,119.0,6.9,948,18,Drama,1367,3.4705882352941178
2410,0084602,17000000,1371,Rocky III,11.673366,99.0,6.6,894,18,Drama,1371,3.0714285714285716
2411,0089927,31000000,1374,Rocky IV,10.25721,91.0,6.6,984,18,Drama,1374,2.8333333333333335
2412,0100507,42000000,1375,Rocky V,14.007329,104.0,5.3,688,18,Drama,1375,2.6315789473684212
2413,0088930,15000000,15196,Clue,7.720009,94.0,7.1,377,35,Comedy,15196,3.1315789473684212
2413,0088930,15000000,15196,Clue,7.720009,94.0,7.1,377,53,Thriller,15196,3.1315789473684212
2413,0088930,15000000,15196,Clue,7.720009,94.0,7.1,377,80,Crime,15196,3.1315789473684212
2413,0088930,15000000,15196,Clue,7.720009,94.0,7.1,377,9648,Mystery,15196,3.1315789473684212
2414,0090357,18000000,11904,Young Sherlock Holmes,5.203452,109.0,6.7,172,28,Action,11904,3.3333333333333335
2414,0090357,18000000,11904,Young Sherlock Holmes,5.203452,109.0,6.7,172,12,Adventure,11904,3.3333333333333335
2414,0090357,18000000,11904,Young Sherlock Holmes,5.203452,109.0,6.7,172,80,Crime,11904,3.3333333333333335
